,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Architecture,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Primary Volume,,,,,,,,,,,,,,,
Supervisor: Fernandez /John,,,,,,,,,,,,,,
P031000,Architecture,,,,,,,,,,,,,,
,1-0749,,,Subaward,,,,,,,,,,,,
6916581,MURI,Navy - ONR,6916657,Muri: Vanderbilt,08/01/2007,06/01/2014,,,,"36,282",0,"36,282","545,620","544,330","1,290",6916657
,N00014-07-,,,Subaward,,,,,,,,,,,,
,1-0749,,,,,,,,,,,,,,,
6916581,MURI,Navy - ONR,6921343,Breazeal Fab,06/01/2007,09/30/2012,,,,0,,0,"118,858","118,858",0,6921343
,N00014-07-,,,Equipment: Mds,,,,,,,,,,,,
,1-0749,,,Robot,,,,,,,,,,,,
6918261,SUBAWAR,Dartmouth,6918261,Modular Social,05/01/2008,08/31/2014,"29,700","4,000",34,"34,647","31,808","100,189","558,213","546,042","12,171",6918261
,D NO. 490,College,,Intelligence For,,,,,,,,,,,,
,,,,Teaming,,,,,,,,,,,,
,,,,,,"Page 5 of 19, Wednesday, September 10, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Media Laboratory,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6924389,IIS-1116057,NSF,6924389,Collaborative,09/01/2011,08/31/2014,"17,319",833,304,"15,116","13,776","47,348","252,621","249,109","3,512",6924389
,,,,Research:Hcc:Sm,,,,,,,,,,,,
,,,,all:Cloud P,,,,,,,,,,,,
6924389,IIS-1116057,NSF,6925230,Fab-E Tinkrbook,09/01/2011,08/31/2014,,,,"18,384",,"18,384","48,500","46,341","2,159",6925230
6924535,IIS-1122886,NSF,6924535,Dip:,09/01/2011,08/31/2015,0,"7,205","2,630","56,312","11,371","77,518","387,993","297,124","90,869",6924535
,,,,Collaborative,,,,,,,,,,,,
,,,,Research: Social,,,,,,,,,,,,
,,,,Rob,,,,,,,,,,,,
6924535,IIS-1122886,NSF,6924904,Fab Eq -,09/01/2011,08/31/2015,,,,0,,0,"6,000","4,037","1,963",6924904
,,,,Augmented Play,,,,,,,,,,,,
,,,,Table,,,,,,,,,,,,
6924535,IIS-1122886,NSF,6924951,Fab Eq -,09/01/2011,08/31/2015,,,,"2,178",,"2,178","30,000","44,504","-14,504",6924951
,,,,Dragonbot,,,,,,,,,,,,
6924535,IIS-1122886,NSF,6929527,Fab Eq - Tega 2,07/01/2013,06/30/2015,,,,"29,172",,"29,172","200,000","29,172","170,828",6929527
,,,,Robot System,,,,,,,,,,,,
6925634,CCF-11389,NSF,6925634,Collaborative,04/01/2012,03/31/2017,"29,317","60,474","18,578","41,595","77,684","227,648","870,000","634,825","235,175",6925634
,86,,,Research:,,,,,,,,,,,,
,,,,Socially Assisti,,,,,,,,,,,,
6925634,CCF-11389,NSF,6926140,Fabricated,04/01/2012,06/30/2014,,,,"11,494",,"11,494","30,000","19,117","10,883",6926140
,86,,,Equipment -,,,,,,,,,,,,
,,,,Huggable Bears,,,,,,,,,,,,
6925634,CCF-11389,NSF,6929368,Fabricated,07/01/2013,06/30/2015,,,,"31,159",,"31,159","200,000","31,159","168,841",6929368
,86,,,Equipment - Tega,,,,,,,,,,,,
,,,,Robot System,,,,,,,,,,,,
,,,,,Supervisor Total:,,"105,871","102,707","32,567","637,152","235,746","1,114,043","6,285,241","5,507,740","777,500",
Supervisor: Buechley /Leah,,,,,,,,,,,,,,
P039000,Media Laboratory,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6921369,CNS-09405,NSF,6921369,Collaborative,02/01/2010,01/31/2014,0,0,0,71,"3,645","3,716","183,810","183,810",-0,6921369
,20,,,Research:,,,,,,,,,,,,
,,,,Bpc-Dp: A Cultur,,,,,,,,,,,,
6923599,IIS-1053235,NSF,6923599,Career: Material,04/01/2011,02/28/2014,0,"1,338",488,0,"1,232","3,058","227,722","227,722",-0,6923599
,,,,Computing For,,,,,,,,,,,,
,,,,Everyone:,,,,,,,,,,,,
,,,,,Supervisor Total:,,0,"1,338",488,71,"4,877","6,774","411,532","411,532",-0,
Supervisor: Chin /Ryan C. C.,,,,,,,,,,,,,,
P039000,Media Laboratory,,,,,,,,,,,,,,
,,,,,,"Page 6 of 19, Wednesday, September 10, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Media Laboratory,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6929061,AGREEME,Austrian,6929061,Persuasion,09/01/2013,08/31/2014,,"2,765","1,009","39,059","23,987","66,820","80,000","66,820","13,180",6929061
,NT DATED,Institute of,,Technologies,,,,,,,,,,,,
,9/1/2013,Technology,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"2,765","1,009","39,059","23,987","66,820","80,000","66,820","13,180",
Supervisor: Chuang /Isaac,,,,,,,,,,,,,,
P039020,Center For Bits & Atoms,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2735206,AGMT.,Multi-Sponso,6894200,Cba Research,09/01/2002,12/31/2007,,,,0,0,0,0,"192,963","-192,963",6894200
,DTD. 7/1/02,red,,Expenses,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,,,,0,0,0,0,"192,963","-192,963",
Supervisor: Degnan /Nicole,,,,,,,,,,,,,,
P039010,Media Lab Consortia,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2745860,MEDIA LAB,Multi-Sponso,6928056,Mlc - Research,07/01/2013,06/30/2016,,"888,689","312,091",0,"644,378","1,845,15",0,"1,845,158","-1,845,158",6928056
,CONSORTI,red,,Staff Salaries,,,,,,,,8,,,,
,A,Consortium,,,,,,,,,,,,,,
2745860,MEDIA LAB,Multi-Sponso,6928058,Media Laboratory,07/01/2013,06/30/2016,,,,"74,977",-13,"74,964",0,"74,964","-74,964",6928058
,CONSORTI,red,,Consortia -,,,,,,,,,,,,
,A,Consortium,,Expenditure,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"888,689","312,091","74,977","644,365","1,920,122",0,"1,920,122","-1,920,122",
Supervisor: Fine /Charles H,,,,,,,,,,,,,,
P039015,Communications Futures Program,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6896393,AGMT DTD,Multi-Sponso,6896396,Communications,02/01/2004,01/31/2015,"25,568","25,000","7,000","135,269","91,587","284,423","1,222,000","992,301","229,699",6896396
,3/30/04,red,,Future,,,,,,,,,,,,
,,Consortium,,Program-Expense,,,,,,,,,,,,
,,,,s,,,,,,,,,,,,
,,,,,Supervisor Total:,,"25,568","25,000","7,000","135,269","91,587","284,423","1,222,000","992,301","229,699",
Supervisor: Gershenfeld /Neil A,,,,,,,,,,,,,,
P039020,Center For Bits & Atoms,,,,,,,,,,,,,
,,,,,,"Page 7 of 19, Wednesday, September 10, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Media Laboratory,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2735206,AGMT.,Multi-Sponso,6894107,Cba Research -,09/01/2002,12/19/2014,,,,"55,160","-2,640","52,520","1,324,329","524,128","800,201",6894107
,DTD. 7/1/02,red,,Expenditures,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
2735206,AGMT.,Multi-Sponso,6894201,Cba Research,09/01/2002,06/30/2007,,,,0,0,0,0,10,-10,6894201
,DTD. 7/1/02,red,,Expenses,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
2735206,CBA,Multi-Sponso,6899228,Cba Fab Lab,01/01/2006,09/30/2014,,,,0,,0,0,"196,825","-196,825",6899228
,CONSORTI,red,,Consortia,,,,,,,,,,,,
,UM,Consortium,,Research,,,,,,,,,,,,
,EXPENDIT,,,,,,,,,,,,,,,
,URES,,,,,,,,,,,,,,,
6922712,N66001-10-,Space and,6922712,The Fly Quantum,10/01/2010,04/01/2014,,,,"1,420",959,"2,379","2,379","2,379",-0,6922712
,1-4062,Naval,,Sensor,,,,,,,,,,,,
,,Warfare,,,,,,,,,,,,,,
,,Systems,,,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6922712,N66001-10-,Space and,6922713,Fy11 Uncapped,07/02/2010,04/01/2014,,"6,741","2,460",0,"6,211","15,412","381,141","379,200","1,941",6922713
,1-4062,Naval,,Funding,,,,,,,,,,,,
,,Warfare,,,,,,,,,,,,,,
,,Systems,,,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6922712,N66001-10-,Space and,6922898,Subcontract - U,10/01/2010,12/31/2013,,,,0,0,0,"299,775","299,775",0,6922898
,1-4062,Naval,,Miami - 6922712,,,,,,,,,,,,
,,Warfare,,,,,,,,,,,,,,
,,Systems,,,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6922712,N66001-10-,Space and,6922899,Subcontract -,10/01/2010,04/01/2014,,,,"253,564",0,"253,564","1,613,047","1,610,787","2,260",6922899
,1-4062,Naval,,Fleming Institute -,,,,,,,,,,,,
,,Warfare,,692271,,,,,,,,,,,,
,,Systems,,,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6922712,N66001-10-,Space and,6923573,Gershenfield Child,07/02/2010,04/01/2014,"45,818","54,863","20,025","100,740","115,807","337,254","797,586","797,586",-0,6923573
,1-4062,Naval,,,,,,,,,,,,,,
,,Warfare,,,,,,,,,,,,,,
,,Systems,,,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6922712,N66001-10-,Space and,6924755,Fly Quantum,07/02/2010,04/01/2014,0,0,0,486,231,717,"241,589","241,589",0,6924755
,1-4062,Naval,,Sensor,,,,,,,,,,,,
,,Warfare,,Gershenfeld,,,,,,,,,,,,
,,Systems,,Supplemen,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
,,,,,,"Page 8 of 19, Wednesday, September 10, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Media Laboratory,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6922712,N66001-10-,Space and,6926585,Fly Quantum,07/02/2010,04/01/2014,,"27,214","9,933","19,247","30,240","86,633","106,733","106,733",0,6926585
,1-4062,Naval,,Sensor,,,,,,,,,,,,
,,Warfare,,Gershenfeld Fy13,,,,,,,,,,,,
,,Systems,,Supp,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6923483,W911NF-11,Army,6923644,Dod Cap - Fy 11,02/14/2011,02/14/2014,"12,335",797,291,"9,175","15,133","37,731","1,164,916","1,164,916",0,6923644
,-1-0096,Research,,Appropriation,,,,,,,,,,,,
,,Office,,,,,,,,,,,,,,
6926020,HR0011-12-,Defense,6926020,Living Foundries:,03/15/2012,09/20/2013,"4,934","15,789","4,421","13,618","21,216","59,978","499,589","499,589",-0,6926020
,1-0003,Advanced,,Bio Fab Lab,,,,,,,,,,,,
,,Research,,,,,,,,,,,,,,
,,Projects,,,,,,,,,,,,,,
,,Agency,,,,,,,,,,,,,,
6928205,W911QX-13,Other Lab,6928205,Automated,07/01/2013,05/31/2014,,"15,789","4,421","17,840","21,947","59,997","59,997","59,997",0,6928205
,-C-0136,Inc.,,Assembly Of,,,,,,,,,,,,
,,,,Deformable Digital,,,,,,,,,,,,
6928590,CMMI-1344,NSF,6928590,Inspire: Track 1:,10/01/2013,12/31/2016,"44,604","5,099","1,861","119,869","42,492","213,925","798,977","213,925","585,052",6928590
,222,,,Programming,,,,,,,,,,,,
,,,,Digital Ma,,,,,,,,,,,,
6928878,W911NF-14,Army,6928878,Personnel,11/15/2013,11/14/2014,"17,368","24,442","7,680","111,016","49,841","210,347","249,997","210,347","39,650",6928878
,-1-0004,Research,,Fabrication,,,,,,,,,,,,
,,Office,,,,,,,,,,,,,,
6929855,NNX14AG4,NASA -,6929855,Active Wing,04/01/2014,03/31/2015,"5,310",,,"4,766","2,974","13,049","106,733","13,049","93,684",6929855
,7A,Ames,,Shaping Control,,,,,,,,,,,,
,,Research,,Concept Usin,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6929868,NNX14AH7,NASA -,6929868,Modular Rapidly,04/25/2014,04/24/2015,"2,808",,,,"1,572","4,380","202,754","4,380","198,373",6929868
,5A,Ames,,Manufactured,,,,,,,,,,,,
,,Research,,Spacecraft,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,"133,177","150,734","51,093","706,901","305,983","1,347,887","7,849,541","6,325,214","1,524,327",
Supervisor: Havasi /Catherine,,,,,,,,,,,,,,
P039000,,Media Laboratory,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6925682,PO,Raytheon,6925682,Narrative,04/10/2012,12/15/2013,0,"3,838","1,261","1,023","3,703","9,825","123,149","123,149",0,6925682
,#950001136,BBN,,Networks,,,,,,,,,,,,
,4,Technologies,,,,,,,,,,,,,,
,,Corp.,,,,,,,,,,,,,,
P039010,,Media Lab Consortia,,,,,,,,,,,,,,
,,,,,,"Page 9 of 19, Wednesday, September 10, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Media Laboratory,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2745860,ESG SIG,Deloitte,6928050,Discerning,07/01/2013,09/30/2013,"1,316",,,"5,893","2,021","9,230","39,305","9,230","30,075",6928050
,,Services LP,,Patterns In,,,,,,,,,,,,
,,,,Stakeholder-Corp,,,,,,,,,,,,
,,,,o,,,,,,,,,,,,
,,,,,Supervisor Total:,,"1,316","3,838","1,261","6,916","5,724","19,055","162,454","132,379","30,075",
Supervisor: Herr /Hugh M,,,,,,,,,,,,,,
P039000,Media Laboratory,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6920559,W81XWH-0,U.S. Army,6920559,Prosthetic,08/15/2009,10/20/2014,"66,765","242,901","85,866","364,195","349,598","1,109,32","2,507,777","2,554,813","-47,036",6920559
,9-2-0143,Medical,,Knee-Ankle-Foot,,,,,,,,6,,,,
,,Research,,System With B,,,,,,,,,,,,
,,and Material,,,,,,,,,,,,,,
,,Command,,,,,,,,,,,,,,
6920877,AGREEME,Rehabilitation,6920877,Development Of,04/13/2009,04/12/2014,"8,653","17,749","6,478","17,664","28,919","79,464","531,150","531,150",-0,6920877
,NT DATED,Institute of,,A Neural,,,,,,,,,,,,
,10/29/2009,Chicago,,Interface For Po,,,,,,,,,,,,
6925386,220139,Center for,6925386,Neural Interface,10/20/2011,08/31/2013,,0,0,"1,112",730,"1,842","95,820","95,820",-0,6925386
,,Integration,,Technology For,,,,,,,,,,,,
,,of Medicine,,Advanced,,,,,,,,,,,,
,,& Innovative,,,,,,,,,,,,,,
,,Technology,,,,,,,,,,,,,,
6926655,VA118-12-C,U.S.,6926655,Quasi-Passive,09/28/2012,09/27/2014,"84,172",0,0,"512,790","88,806","685,768","1,598,404","1,157,261","441,143",6926655
,-0040,Veterans,,Prosthetic Socket,,,,,,,,,,,,
,,Administratio,,Technolo,,,,,,,,,,,,
,,n,,,,,,,,,,,,,,
6926843,NNX12AM1,NASA -,6926843,Nri-Small: A,08/01/2012,07/31/2017,"32,075","76,282","26,523","106,774","120,644","362,298","486,492","623,546","-137,054",6926843
,6G,Johnson,,Novel Powered,,,,,,,,,,,,
,,Space,,Leg Prosthesi,,,,,,,,,,,,
,,Center,,,,,,,,,,,,,,
6928879,SUBCONT,Sri,6928879,Biomimetic,01/02/2014,02/28/2015,"17,602","44,250","16,011","34,857","55,178","167,899","409,681","167,899","241,782",6928879
,RACT,International,,Exosuit,,,,,,,,,,,,
,119-000245,,,Technologies To,,,,,,,,,,,,
,,,,Mitig,,,,,,,,,,,,
,,,,,Supervisor Total:,,"209,268","381,182","134,879","1,037,393","643,875","2,406,597","5,629,324","5,130,488","498,836",
Supervisor: Holtzman /Henry N,,,,,,,,,,,,,,
P039010,Media Lab Consortia,,,,,,,,,,,,,,
,,,,,,"Page 10 of 19, Wednesday, September 10, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Media Laboratory,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2745860,MEDIA LAB,Multi-Sponso,6928060,Mlc - Cko Capital,07/01/2013,06/30/2016,,,,"10,995",,"10,995",0,"10,995","-10,995",6928060
,CONSORTI,red,,,,,,,,,,,,,,
,A,Consortium,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,,,,"10,995",,"10,995",0,"10,995","-10,995",
Supervisor: Ishii /Hiroshi,,,,,,,,,,,,,,
P039010,Media Lab Consortia,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2745860,AGREEME,ARAMCO,6929571,Ishii - Terrestrial,11/01/2013,10/31/2016,,,,166,93,259,0,259,-259,6929571
,NT DATED,Services,,Sensing And,,,,,,,,,,,,
,11/1/13,Company,,Interfac,,,,,,,,,,,,
,,,,,Supervisor Total:,,,,,166,93,,0,259,-259,
Supervisor: Ito /Joichi,,,,,,,,,,,,,,
P039010,Media Lab Consortia,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2745860,AGREEME,ARAMCO,6929183,Terrestrial,11/01/2013,10/31/2016,,,,,,0,"1,000,000",0,"1,000,000",6929183
,NT DATED,Services,,Sensing And,,,,,,,,,,,,
,11/1/13,Company,,Interfaces Sig,,,,,,,,,,,,
2745860,MEDIA LAB,Multi-Sponso,6927725,Media Laboratory,07/01/2013,10/31/2016,,0,0,"307,747",0,"307,747","19,367,000","307,747","19,059,25",6927725
,CONSORTI,red,,Consortia -,,,,,,,,,,,3,
,A,Consortium,,Expenditure,,,,,,,,,,,,
2745860,MEDIA LAB,Multi-Sponso,6928020,Media Laboratory,07/01/2013,10/31/2016,,,,,,0,0,0,0,6928020
,CONSORTI,red,,Consortia -,,,,,,,,,,,,
,A,Consortium,,Expenditure,,,,,,,,,,,,
2745860,MEDIA LAB,Multi-Sponso,6928054,Media Laboratory,07/01/2013,06/30/2016,,,,0,0,0,0,0,0,6928054
,CONSORTI,red,,Consortia -,,,,,,,,,,,,
,A,Consortium,,Expenditure,,,,,,,,,,,,
2745860,MEDIA LAB,Multi-Sponso,6929609,Mlc Transfer,07/01/2013,10/31/2016,,,,"148,410",0,"148,410",0,"148,410","-148,410",6929609
,CONSORTI,red,,Account For Bad,,,,,,,,,,,,
,A,Consortium,,Debt Reserv,,,,,,,,,,,,
,,,,,Supervisor Total:,,,0,0,"456,157",0,"456,157","20,367,000","456,157","19,910,843",
Supervisor: Lieberman /Henry A,,,,,,,,,,,,,
P039000,Media Laboratory,,,,,,,,,,,,,,
,,,,,,"Page 11 of 19, Wednesday, September 10, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Media Laboratory,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6824100,AGMT DTD,Multi-Sponso,6923641,Roadie Sig,01/01/2011,06/30/2013,0,"13,419","4,764",0,"10,182","28,365","133,816","133,816",-0,6923641
,3/23/11,red,,,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6824100,MEDIA LAB,Multi-Sponso,6926648,Goal Recognition,08/01/2012,06/30/2013,,"-13,419","-4,764",,"-10,182","-28,365","77,519","77,519",-0,6926648
,SIG,red,,Using,,,,,,,,,,,,
,,Consortium,,Commonsense,,,,,,,,,,,,
,,,,Knowl,,,,,,,,,,,,
P039010,,Media Lab Consortia,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2745860,MEDIA LAB,Samsung,6928049,Goal Recognition,07/01/2013,07/31/2014,,"9,417","2,119","17,053","16,010","44,598","42,481","44,598","-2,117",6928049
,SIG,Electronics,,Using,,,,,,,,,,,,
,,"Co., Ltd.",,Commonsense,,,,,,,,,,,,
,,,,Knowl,,,,,,,,,,,,
2745860,AGMT,Samsung,6929854,Commonsense,04/01/2014,09/30/2014,,"14,125","1,201",,"8,582","23,908",0,"23,908","-23,908",6929854
,DATED,Information,,Reasoning For,,,,,,,,,,,,
,4/1/14,Systems,,Accessibility,,,,,,,,,,,,
,,"America, Inc.",,,,,,,,,,,,,,
,,,,,Supervisor Total:,,0,"23,542","3,319","17,053","24,592","68,506","253,816","279,840","-26,025",
Supervisor: Lippman /Andrew B,,,,,,,,,,,,,
P039010,,Media Lab Consortia,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
2745860,MEDIA LAB,Multi-Sponso,6928021,Ultimate Media,07/01/2013,12/31/2014,"91,162",,,"186,627","69,695","347,483","400,000","347,483","52,517",6928021
,CONSORTI,red,,Sig,,,,,,,,,,,,
,A,Consortium,,,,,,,,,,,,,,
P039015,,Communications Futures Program,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6896393,MASTER,Multi-Sponso,6896393,Communications,02/01/2004,02/28/2015,,,,,,0,0,0,0,6896393
,AGREEME,red,,Futures Program,,,,,,,,,,,,
,NT,Consortium,,-Expendit,,,,,,,,,,,,
6896393,AGMT DTD,Multi-Sponso,6896394,Communications,02/01/2004,02/28/2015,,,,,,0,"495,034",0,"495,034",6896394
,3/30/04,red,,Futures Program,,,,,,,,,,,,
,,Consortium,,,,,,,,,,,,,,
6896393,AGMT DTD,Multi-Sponso,6896395,Communications,02/01/2004,01/31/2015,"26,866",0,0,"21,620","15,053","63,539","1,341,967","1,140,286","201,680",6896395
,3/30/04,red,,Future,,,,,,,,,,,,
,,Consortium,,Program-Expense,,,,,,,,,,,,
