"","6","Medical","","Cross Modal","","","","","","","","","","","",""
"","","School","","Plasticity In","","","","","","","","","","","",""
"6925409","283407.001","Harvard","6927657","Carry Forward","01/01/2013","12/31/2013","","12,267","4,477","11,005","0","27,749","55,413","55,413","0","6927657"
"","6","Medical","","","","","","","","","","","","","",""
"","","School","","","","","","","","","","","","","",""
"6926077","D12AP0007","U.S.","6926077","Neurobiology Of","03/23/2012","06/30/2014","5,328","106,094","37,192","35,859","111,607","296,080","831,191","764,872","66,319","6926077"
"","7","Department","","Narrative","","","","","","","","","","","",""
"","","of","","Influence In I","","","","","","","","","","","",""
"","","Interior-Fort","","","","","","","","","","","","","",""
"","","Huachuca","","","","","","","","","","","","","",""
"6926445","5-R01-MH0","NIH","6926445","Impairments Of","08/10/2012","05/31/2015","","111,091","36,708","62,611","126,604","337,014","950,160","529,588","420,572","6926445"
"","96914-03","","","Theory Of Mind","","","","","","","","","","","",""
"","","","","Disrupt Pa","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","5,328","250,773","86,160","199,914","317,123","859,299","3,175,512","2,587,755","587,757",""
"Supervisor: Schulz /Laura E","","","","","","","","","","","","","",""
"P154500","Brain & Cognitive Science","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6917027","OP-NI-0021","Ellison","6917138","Cognitive","12/01/2007","11/30/2013","0","0","","5,574","3,790","9,364","59,740","59,740","0","6917138"
"","-07","Medical","","Neuroscience Of","","","","","","","","","","","",""
"","","Foundation","","Autism And Dys","","","","","","","","","","","",""
"6917819","DRL-07442","NSF","6917819","Career: Curiosity,","06/01/2008","05/31/2015","0","-4,316","-3,275","1,257","-4,307","-10,641","750,000","644,273","105,727","6917819"
"","13","","","Exploratory Play,","","","","","","","","","","","",""
"","","","","And","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","0","-4,316","-3,275","6,831","-517","-1,278","809,740","704,013","105,727",""
"Supervisor: Seung /H. Sebastian","","","","","","","","","","","","",""
"P154500","Brain & Cognitive Science","","","","","","","","","","","","",""
"","","","","","","Page 6 of 11, Thursday, September 11, 2014","","","","","","","",""
"","","","","","Primary and Secondary Volume Report by Supervisor","","","","","",""
"","","","","","Department: Brain & Cognitive Sciences","","","","","","",""
"","","","","","","Fiscal Period 201412","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6918069","219421-1","Harvard","6918069","Connectomics:","07/01/2008","06/30/2013","0","0","0","-455","0","-455","810,053","810,053","0","6918069"
"","","University","","Wiring Diagrams","","","","","","","","","","","",""
"","","","","Of The Mam","","","","","","","","","","","",""
"6922999","RGP0015-2","Human","6922999","Mechanistic","10/01/2010","09/30/2014","","","","0","0","0","104,213","104,213","-0","6922999"
"","010-C103","Frontier","","Analysis Of","","","","","","","","","","","",""
"","","Science","","Neuronal Circuit","","","","","","","","","","","",""
"","","Program","","","","","","","","","","","","","",""
"6925662","138062-504","Harvard","6925662","High Resolution","09/01/2011","05/31/2014","7,992","161,625","57,346","164,313","251,905","643,180","880,599","1,014,361","-133,762","6925662"
"","2320","University","","Connectomics Of","","","","","","","","","","","",""
"","","","","Mammalia","","","","","","","","","","","",""
"6926974","2","Columbia","6926974","Imaging How A","10/01/2012","09/30/2015","15,984","20,111","6,881","12,858","27,179","83,013","105,831","118,857","-13,026","6926974"
"","(GG008784)","University","","Neuron Computes","","","","","","","","","","","",""
"6929280","HR0011-14-","Defense","6929280","Multimodal","01/20/2014","07/19/2014","0","60,950","22,247","754","47,013","130,964","249,006","130,964","118,042","6929280"
"","2-0004","Advanced","","Imaging And","","","","","","","","","","","",""
"","","Research","","Multiscale Comput","","","","","","","","","","","",""
"","","Projects","","","","","","","","","","","","","",""
"","","Agency","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","23,976","242,687","86,474","177,469","326,096","856,702","2,149,702","2,178,448","-28,746",""
"Supervisor: Sinha /Pawan","","","","","","","","","","","","","",""
"P154500","Brain & Cognitive Science","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6898004","AGMT.","The Simons","6898294","Sinha Child Of","07/01/2005","06/30/2012","0","0","0","0","0","0","1,140,000","1,140,000","0","6898294"
"","DTD.","Foundation","","Neural And","","","","","","","","","","","",""
"","6/13/05","","","Cognitive Mech","","","","","","","","","","","",""
"6915978","220020146","James S.","6915978","Learning To See","10/01/2007","09/30/2014","","0","0","44,941","0","44,941","603,089","591,948","11,142","6915978"
"","","McDonnell","","In Late Childhood","","","","","","","","","","","",""
"","","Foundation","","","","","","","","","","","","","",""
"6923345","5-R01-EY02","NIH","6923345","Project Prakash:","11/03/2010","01/31/2015","","148,983","51,170","9,737","141,676","351,566","1,622,021","979,442","642,579","6923345"
"","0517-04","","","Development Of","","","","","","","","","","","",""
"","","","","Object P","","","","","","","","","","","",""
"6923345","3-R01-EY02","NIH","6924779","S1 - Project","11/03/2010","01/31/2014","","","","41","28","68","110,000","82,518","27,482","6924779"
"","0517-01S1","","","Prakash","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","0","148,983","51,170","54,719","141,703","396,575","3,475,110","2,793,908","681,202",""
"Supervisor: Sur /Mriganka","","","","","","","","","","","","","",""
"P154500","Brain & Cognitive Science","","","","","","","","","","","","",""
"","","","","","","Page 7 of 11, Thursday, September 11, 2014","","","","","","","",""
"","","","","","Primary and Secondary Volume Report by Supervisor","","","","","",""
"","","","","","Department: Brain & Cognitive Sciences","","","","","","",""
"","","","","","","Fiscal Period 201412","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6898004","AGMT.","The Simons","6898004","Neural And","07/01/2005","06/30/2014","","0","0","0","0","0","225,231","240,211","-14,980","6898004"
"","DTD.","Foundation","","Cognitive","","","","","","","","","","","",""
"","6/13/05","","","Mechanisms Of","","","","","","","","","","","",""
"","","","","Autis","","","","","","","","","","","",""
"6898004","AGMT.","The Simons","6898290","Sur Child Of","07/01/2005","06/30/2014","0","-1,921","-701","85,753","16,626","99,757","2,143,985","2,185,155","-41,170","6898290"
"","DTD.","Foundation","","Neural And","","","","","","","","","","","",""
"","6/13/05","","","Cognitive Mechan","","","","","","","","","","","",""
"6919292","AGMT.","The Simons","6919294","Infrastructure","01/01/2009","06/30/2013","","","","8,857","0","8,857","1,510,451","1,510,451","-0","6919294"
"","DTD.","Foundation","","Support For","","","","","","","","","","","",""
"","1/21/09","","","Autism Resear","","","","","","","","","","","",""
"6926107","2-T32-GM0","NIH","6926328","Integrative","07/01/2012","06/30/2013","","86","30","1,836","9","1,961","459,424","459,424","0","6926328"
"","07484-36","","","Neuronal","","","","","","","","","","","",""
"","","","","Systems-Year 36","","","","","","","","","","","",""
"6928036","5-T32-GM0","NIH","6928037","Integrative","07/01/2013","06/30/2014","","16,237","5,927","383,724","1,773","407,661","428,920","407,661","21,260","6928037"
"","07484-37","","","Neuronal","","","","","","","","","","","",""
"","","","","Systems-Year 37","","","","","","","","","","","",""
"6928036","5-T32-GM0","NIH","6928038","Integrative","07/01/2013","06/30/2014","","","","","","0","17,626","0","17,626","6928038"
"","07484-37","","","Neuronal","","","","","","","","","","","",""
"","","","","Systems-Year 37","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","0","14,402","5,256","480,169","18,409","518,235","4,785,637","4,802,901","-17,265",""
"Supervisor: Tenenbaum /Joshua B","","","","","","","","","","","","",""
"P154500","Brain & Cognitive Science","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6916723","PO","University of","6916723","Muri (Onr):","06/01/2007","05/31/2013","0","0","0","1,225","796","2,021","594,761","594,761","0","6916723"
"","#414005-G,","Rochester","","Complex","","","","","","","","","","","",""
"","UR","","","Learning And","","","","","","","","","","","",""
"","ACCOUNT","","","Skill T","","","","","","","","","","","",""
"","#5","","","","","","","","","","","","","","",""
"6918384","SUBAWAR","University of","6918384","A Unified","06/02/2008","06/30/2014","10,656","27,996","7,812","56,776","60,645","163,885","630,499","641,958","-11,459","6918384"
"","D NO.","Washington","","Approach To","","","","","","","","","","","",""
"","548656","","","Abductive","","","","","","","","","","","",""
"","","","","Inferenc","","","","","","","","","","","",""
"6919010","N00014-09-","Navy - ONR","6925227","A Framework For","07/01/2009","12/31/2012","0","0","0","0","0","0","307,344","307,344","0","6925227"
"","1-0124","","","Core Cognition","","","","","","","","","","","",""
"6926663","IIS-1227504","NSF","6926663","Collaborative","10/01/2012","09/30/2016","","85,235","30,516","9,382","68,906","194,039","260,000","275,775","-15,775","6926663"
"","","","","Research:","","","","","","","","","","","",""
"","","","","Nri-Large: Purpo","","","","","","","","","","","",""
"6927247","N00014-13-","Navy - ONR","6927247","Probabilistic","02/01/2013","01/31/2017","26,747","19,896","5,503","113,729","80,791","246,667","250,000","248,999","1,001","6927247"
"","1-0333","","","Programming","","","","","","","","","","","",""
"","","","","And Computatio","","","","","","","","","","","",""
"","","","","","","Page 8 of 11, Thursday, September 11, 2014","","","","","","","",""
"","","","","","Primary and Secondary Volume Report by Supervisor","","","","","","",""
"","","","","","Department: Brain & Cognitive Sciences","","","","","","",""
"","","","","","","Fiscal Period 201412","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6928194","INTUITION-","DSCI -","6928194","Enhancing","08/20/2013","10/05/2014","","20,922","7,636","","15,992","44,550","81,000","44,550","36,450","6928194"
"","3492","MESH","","Intuitive Decision","","","","","","","","","","","",""
"","","Solutions","","Making Thro","","","","","","","","","","","",""
"6928195","W911NF-13","Army","6928195","Fundamental","07/01/2013","12/31/2014","","60,847","20,239","67,684","83,311","232,081","300,000","232,081","67,919","6928195"
"","-1-0212","Research","","Theory And","","","","","","","","","","","",""
"","","Office","","Parallel Inferenc","","","","","","","","","","","",""
"6929661","102-01","Siemens","6929661","Knowledge","11/01/2013","05/25/2015","","19,286","6,898","4,665","17,275","48,124","136,249","48,124","88,125","6929661"
"","","Corporation,","","Representation In","","","","","","","","","","","",""
"","","Corporate","","Neural Syste","","","","","","","","","","","",""
"","","Technology","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","37,403","234,181","78,605","253,460","327,717","931,366","2,559,852","2,393,591","166,262",""
"Supervisor: Tonegawa /Susumu","","","","","","","","","","","","",""
"P154500","Brain & Cognitive Science","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6898004","AGMT.","The Simons","6898295","Tonegawa Child","07/01/2005","06/30/2010","0","0","0","0","0","0","810,000","810,000","0","6898295"
"","DTD.","Foundation","","Of Neural And","","","","","","","","","","","",""
"","6/13/05","","","Cognitive M","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","0","0","0","0","0","0","810,000","810,000","0",""
"","","","Primary Volume Total","","","141,731","1,451,963","498,713","2,384,019","1,742,424","6,218,851","31,029,630","26,900,389","4,129,241",""
"Secondary Volume","","","","","","","","","","","","","","",""
"Supervisor: Boyden /Edward","","","","","","","","","","","","","",""
"P039000","Media Laboratory","","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6926638","1-R01-GM1","NIH","6926932","Redesigning","06/25/2012","08/31/2014","","51,479","18,469","76,432","61,534","207,915","189,816","225,304","-35,488","6926932"
"","04948-01","","","General","","","","","","","","","","","",""
"","","","","Anesthesia","","","","","","","","","","","",""
"6929280","HR0011-14-","Defense","6929170","Boyden:","01/20/2014","07/19/2014","","3,347","1,222","38,181","23,939","66,689","99,000","66,689","32,311","6929170"
"","2-0004","Advanced","","Multimodal","","","","","","","","","","","",""
"","","Research","","Imaging And","","","","","","","","","","","",""
"","","Projects","","Multiscal","","","","","","","","","","","",""
"","","Agency","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","","54,826","19,691","114,613","85,473","274,603","288,816","291,993","-3,177",""
"Supervisor: Chung /Kwanghun","","","","","","","","","","","","","",""
"P061901","Institute For Medical Eng. And Science","","","","","","","","","","","",""
"","","","","","","Page 9 of 11, Thursday, September 11, 2014","","","","","","","",""
"","","","","","Primary and Secondary Volume Report by Supervisor","","","","","",""
"","","","","","Department: Brain & Cognitive Sciences","","","","","","",""
"","","","","","","Fiscal Period 201412","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6929280","HR0011-14-","Defense","6929169","Chung:","01/20/2014","07/19/2014","","17,768","6,116","57,346","13,375","94,605","99,000","94,605","4,395","6929169"
"","2-0004","Advanced","","Multimodal","","","","","","","","","","","",""
"","","Research","","Imaging And","","","","","","","","","","","",""
"","","Projects","","Multiscale","","","","","","","","","","","",""
"","","Agency","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","","17,768","6,116","57,346","13,375","94,605","99,000","94,605","4,395",""
"Supervisor: Englund /Dirk R.","","","","","","","","","","","","","",""
"P267200","Rle - Moore/Foley Team","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6926974","2","Columbia","6927216","Imaging How A","10/01/2012","09/30/2015","21,178","1,381","504","44,211","13,112","80,387","99,931","107,090","-7,159","6927216"
"","(GG008784)","University","","Neuron Computes","","","","","","","","","","","",""
"6926974","2","Columbia","6927968","Fabricated","10/01/2012","09/30/2014","","","","13,105","","13,105","5,900","14,680","-8,780","6927968"
"","(GG008784)","University","","Equipment:","","","","","","","","","","","",""
"","","","","Confocal","","","","","","","","","","","",""
"","","","","Microscop","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","21,178","1,381","504","57,316","13,112","93,492","105,831","121,770","-15,939",""
"Supervisor: Kanwisher /Nancy","","","","","","","","","","","","","",""
"P400600","Mcgovern Institute For Brain Research","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6929661","102-01","Siemens","6929801","Knowledge","11/04/2013","05/25/2015","","40,707","13,444","697","30,715","85,563","180,000","85,563","94,437","6929801"
"","","Corporation,","","Representation In","","","","","","","","","","","",""
"","","Corporate","","Neural Syste","","","","","","","","","","","",""
"","","Technology","","","","","","","","","","","","","",""
"6929661","102-01","Siemens","6929802","Knowledge","03/17/2014","05/25/2015","","","","","","0","62,000","0","62,000","6929802"
"","","Corporation,","","Representation In","","","","","","","","","","","",""
"","","Corporate","","Neural Syste","","","","","","","","","","","",""
"","","Technology","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","","40,707","13,444","697","30,715","85,563","242,000","85,563","156,437",""
"Supervisor: Rinard /Martin C","","","","","","","","","","","","","",""
"P067952","Csail - Pi Research","","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6928881","FA8750-14-","Air Force","6930005","Rinard - A","11/13/2013","11/05/2014","","","","","","0","102,305","0","102,305","6930005"
"","2-0004","Research","","General-Purpose","","","","","","","","","","","",""
"","","Laboratory","","Probabilistic","","","","","","","","","","","",""
"","","","","","","Page 10 of 11, Thursday, September 11, 2014","","","","","","","",""
"","","","","","Primary and Secondary Volume Report by Supervisor","","","","","","",""
"","","","","","Department: Brain & Cognitive Sciences","","","","","","",""
"","","","","","","Fiscal Period 201412","","","","","","","",""
"","","","","","Supervisor Total:","","","","","","","","102,305","0","102,305",""
"Supervisor: Srinivasan /Mandayam A","","","","","","","","","","","","",""
"P267500","Rle - Patel/Samuels Team","","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6922551","IIS-1017862","NSF","6923963","Srinivasan Nsf","06/01/2011","08/31/2013","","7,558","2,152","-109","6,167","15,768","51,455","51,455","0","6923963"
"","","","","Support","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","","7,558","2,152","-109","6,167","15,768","51,455","51,455","0",""
"Supervisor: Wilson /Matthew A","","","","","","","","","","","","","",""
"P159300","Picower Institute For Learning & Memory","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6926638","1-R01-GM1","NIH","6926931","Redesigning","09/25/2012","08/31/2014","","11,909","3,850","19,096","19,392","54,247","189,816","196,394","-6,578","6926931"
"","04948-01","","","General","","","","","","","","","","","",""
"","","","","Anesthesia","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","","11,909","3,850","19,096","19,392","54,247","189,816","196,394","-6,578",""
"","","","Secondary Volume Total","","21,178","134,150","45,757","248,959","168,234","618,277","1,079,223","841,780","237,443",""
"","","","Primary and Secondary Volume Total","","162,909","1,586,113","544,470","2,632,978","1,910,658","6,837,128","32,108,853","27,742,169","4,366,684",""
"","","","","","","Page 11 of 11, Thursday, September 11, 2014","","","","","","","",""
"","","","","","Primary and Secondary Volume Report by Supervisor","","","","","",""
"","","","","","Department: Center for Global Change Science","","","","","","",""
"","","","","","","Fiscal Period 201412","","","","","","","",""
"Primary Volume","","","","","","","","","","","","","","",""
"Supervisor: Karplus /Valerie Jean","","","","","","","","","","","","",""
"P159400","Center For Global Change Science","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6927136","S908357","Emory","6927136","An Integrated","01/01/2013","02/28/2015","","30,171","10,801","16,969","0","57,940","130,371","64,632","65,739","6927136"
"","","University","","Assessment Of","","","","","","","","","","","",""
"","","","","Emissions, A","","","","","","","","","","","",""
"6928738","DE-EI00019","DOE - U.S.","6928738","Understanding","09/27/2013","09/30/2014","","34,010","11,546","14,018","33,361","92,935","100,000","92,935","7,065","6928738"
"","08","Energy","","Energy Demand","","","","","","","","","","","",""
"","","Information","","In China'S F","","","","","","","","","","","",""
"","","Administratio","","","","","","","","","","","","","",""
"","","n","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","","64,180","22,346","30,987","33,361","150,875","230,371","157,567","72,803",""
"Supervisor: Marshall /John C","","","","","","","","","","","","","",""
"P159400","Center For Global Change Science","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6927668","NNX13AH9","NASA -","6927668","Research On The","11/01/2012","02/28/2016","","66,977","23,348","46,380","54,067","190,771","476,908","221,329","255,579","6927668"
"","1A","Goddard","","Natural Variability","","","","","","","","","","","",""
"","","Space Flight","","Of C","","","","","","","","","","","",""
"","","Center","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","","66,977","23,348","46,380","54,067","190,771","476,908","221,329","255,579",""
"Supervisor: Paltsev /Sergey","","","","","","","","","","","","","",""
"P159400","Center For Global Change Science","","","","","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6921200","09-C-NE-MI","US DOT -","6922245","Cgcs Alternative","09/01/2010","08/31/2012","0","0","0","0","0","0","575,000","575,000","0","6922245"
"","T","Federal","","Fuels (P28)","","","","","","","","","","","",""
"","","Aviation","","","","","","","","","","","","","",""
"","","Administratio","","","","","","","","","","","","","",""
"","","n","","","","","","","","","","","","","",""
"6924427","XA-8350510","U.S.","6924427","Transportation -","05/01/2011","04/30/2016","","57,554","20,248","5,030","55,911","138,743","350,000","344,043","5,957","6924427"
"","1-0","Environment","","Related Policies","","","","","","","","","","","",""
"","","al Protection","","And Ec","","","","","","","","","","","",""
"","","Agency","","","","","","","","","","","","","",""
"","","","","","Supervisor Total:","","0","57,554","20,248","5,030","55,911","138,743","925,000","919,043","5,957",""
"Supervisor: Prinn /Ronald G","","","","","","","","","","","","","",""
"P159400","Center For Global Change Science","","","","","","","","","","","",""
"","","","","","","Page 1 of 6, Thursday, September 11, 2014","","","","","","","",""
"","","","","","Primary and Secondary Volume Report by Supervisor","","","","","",""
"","","","","","Department: Center for Global Change Science","","","","","","",""
"","","","","","","Fiscal Period 201412","","","","","","","",""
"Master","Government","Sponsor","Project","Project Wbs","Project Wbs","Project Wbs","Graduate","Salaries","Employee","Operating","F&A","Fytd","Auth Total","Cumulative","Unexpend","Project"
"Project","Contract","Name","Wbs Id_2","Name_2","Effective","Expiration","Student","","Benefits","Expenses","Costs","Amount","","Amount","ed","Wbs Id"
"Number","Number","","","","Date","Date","Staff","","","","","","","","Balance",""
"6241700","DE-FG02-9","DOE -","6241700","An Integrated","09/15/1994","12/14/2014","17,087","571,048","196,315","59,819","479,453","1,323,72","14,118,067","13,588,997","529,070","6241700"
"","4ER61937","Chicago","","Framework For","","","","","","","","3","","","",""
"","","","","Climate Chan","","","","","","","","","","","",""
"6891055","GLOBAL","MIT - Internal","6891055","Central","07/01/2000","06/30/2015","","99,423","36,285","4,317","75,875","215,900","3,570,000","3,585,634","-15,634","6891055"
"","CHANGE","","","Research: Joint","","","","","","","","","","","",""
"","","","","Program On The","","","","","","","","","","","",""
"6891056","GLOBAL","MIT - Internal","6891056","Supporting","07/01/2000","06/30/2015","67,761","22,874","6,708","50,423","54,512","202,278","3,516,000","3,509,065","6,935","6891056"
"","CHANGE","","","Research: Joint","","","","","","","","","","","",""
"","","","","Program On T","","","","","","","","","","","",""
"6918867","UTA08.950","University of","6918867","The Interface Of","09/15/2008","08/31/2013","15,068","7,939","2,223","8,999","17,157","51,386","800,000","800,000","-0","6918867"
"","","Texas -","","Infrast, Markets,","","","","","","","","","","","",""
"","","Austin","","& Nat","","","","","","","","","","","",""
"6919100","AGREEME","Deutsche","6919100","Carbon Counter","01/01/2009","12/31/2013","","6,728","2,456","0","5,143","14,327","524,978","524,978","-0","6919100"
"","NT DATED","Bank AG","","And Joint","","","","","","","","","","","",""
"","01/13/2009","","","Program Alterna","","","","","","","","","","","",""
"6919570","00-1000204","Electric","6919570","Integrated","01/01/2009","12/31/2014","0","195,910","62,626","0","144,781","403,317","2,075,000","2,075,525","-525","6919570"
"","3","Power","","Assessment Of","","","","","","","","","","","",""
"","","Research","","Global Warming","","","","","","","","","","","",""
"","","Institute","","","","","","","","","","","","","",""
"6921926","AGS-09592","MIT -","6921927","Mri-R2:","05/15/2010","09/30/2013","","27,679","8,444","6,558","23,790","66,472","256,616","256,616","-0","6921927"
"","80","Internal Cost","","Development And","","","","","","","","","","","",""
"","","Sharing","","Deployment Of A","","","","","","","","","","","",""
"6921926","AGS-09592","MIT -","6922787","Fabricated","05/15/2010","09/30/2013","","","","10,020","","10,020","179,640","179,640","0","6922787"
"","80","Internal Cost","","Equipment - N2O","","","","","","","","","","","",""
"","","Sharing","","Preconcentrat","","","","","","","","","","","",""
"6921926","AGS-09592","NSF","6921926","Mri-R2:","05/15/2010","09/30/2013","0","1,839","671","10,830","9,148","22,488","205,240","205,240","-0","6921926"
