Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6922042,5 P01,NIH,6925891,Year 3 -Duke,06/01/2012,05/31/2013,,,,"59,101",,"59,101","81,122","81,122",0,6925891
,HD061315-,,,,,,,,,,,,,,,
,03,,,,,,,,,,,,,,,
6922042,5-P01-HD06,NIH,6927901,Year 4 Nih,06/01/2013,05/31/2014,,"179,596","60,258","20,471","171,724","432,049","442,208","432,049","10,159",6927901
,1315-04,,,Funding,,,,,,,,,,,,
6922042,5-P01-HD06,NIH,6927902,Year 4 - Harvard,06/01/2013,05/31/2014,,,,"30,634",,"30,634","32,677","30,634","2,043",6927902
,1315-04,,,Project 4,,,,,,,,,,,,
6922042,5-P01-HD06,NIH,6927903,Year 4 - Stanford,06/01/2013,05/31/2014,,,,"115,111","16,875","131,986","76,809","131,986","-55,177",6927903
,1315-04,,,Project 4,,,,,,,,,,,,
6922042,5-P01-HD06,NIH,6927904,Year 4 - Duke,06/01/2013,05/31/2014,,,,,,0,"184,213",0,"184,213",6927904
,1315-04,,,Subaward,,,,,,,,,,,,
6922042,5 P01,NIH,6930033,Year 5 Mit,06/01/2013,05/31/2015,,"2,880",,189,"2,072","5,141","100,000","5,141","94,859",6930033
,HD061315-,,,Expenses,,,,,,,,,,,,
,05,,,,,,,,,,,,,,,
6923563,GRANT,Nike,6923568,Mit Research,01/01/2011,12/31/2014,,,,"133,705","20,056","153,760","290,000","154,155","135,845",6923568
,DTD. 1/1/11,Foundation,,Award Expenses,,,,,,,,,,,,
6926613,JPAL-33-41,National,6926613,Intervention To,09/01/2012,07/31/2014,,,,,,0,0,0,0,6926613
,35-08,Bureau of,,Fight Anemia &,,,,,,,,,,,,
,,Economic,,Improve W,,,,,,,,,,,,
,,"Research,",,,,,,,,,,,,,,
,,Inc.,,,,,,,,,,,,,,
6926613,JPAL-33-41,National,6926614,Yr 1 Expenses,09/01/2012,08/31/2013,,"1,200",408,"-1,982",72,-301,"9,830","9,830",-0,6926614
,35-08,Bureau of,,,,,,,,,,,,,,
,,Economic,,,,,,,,,,,,,,
,,"Research,",,,,,,,,,,,,,,
,,Inc.,,,,,,,,,,,,,,
6926613,JPAL-33-41,National,6929071,Year 2 Expenses,09/01/2013,07/31/2014,,"6,601","2,244",,398,"9,243","10,553","9,243","1,310",6929071
,35-08,Bureau of,,,,,,,,,,,,,,
,,Economic,,,,,,,,,,,,,,
,,"Research,",,,,,,,,,,,,,,
,,Inc.,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"267,944","86,918","1,447,292","263,458","2,065,612","7,308,244","6,564,519","743,725",
Supervisor: Ellison /Glenn David,,,,,,,,,,,,,
P091000,Economics,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6922478,B2010-19,Alfred P.,6922478,Achievement,08/01/2010,08/01/2013,,"1,000",0,0,150,"1,150","94,229","94,229",0,6922478
,,Sloan,,Gaps Among,,,,,,,,,,,,
,,Foundation,,High-Achieving,,,,,,,,,,,,
,,,,Ma,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"1,000",0,0,150,"1,150","94,229","94,229",0,
,,,,,,"Page 6 of 15, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Economics,,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,,
Supervisor: Finkelstein /Amy,,,,,,,,,,,,,,
P091000,Economics,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6929223,AGMT.,National,6929223,Mit Hcci,08/01/2013,02/28/2015,,,,"34,070","10,943","45,013","46,877","45,013","1,864",6929223
,DTD.,Bureau of,,Agreement With,,,,,,,,,,,,
,11/26/13,Economic,,Nber,,,,,,,,,,,,
,,"Research,",,,,,,,,,,,,,,
,,Inc.,,,,,,,,,,,,,,
P091020,Poverty Action Lab,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
3978759,AGMT.,Laura and,6928809,U.S. Health,09/01/2013,12/31/2014,,"155,484","47,908","30,940","23,433","257,765","541,546","257,765","283,781",6928809
,DTD.,John Arnold,,Initiative - Mit,,,,,,,,,,,,
,10/18/13,Foundation,,Expenses,,,,,,,,,,,,
3978759,AGMT.,Laura and,6928810,Harvard,09/01/2013,12/31/2014,,,,0,,0,"52,690",0,"52,690",6928810
,DTD.,John Arnold,,Subaward,,,,,,,,,,,,
,10/18/13,Foundation,,,,,,,,,,,,,,
3978759,AGMT.,Laura and,6928811,U.S. Health,09/01/2013,12/31/2014,,,,0,0,0,"664,600",0,"664,600",6928811
,DTD.,John Arnold,,Initiative -,,,,,,,,,,,,
,10/18/13,Foundation,,Subawards,,,,,,,,,,,,
3978759,AGMT.,Laura and,6929158,U.S. Health,09/01/2013,12/31/2014,,,,"2,907",291,"3,198","4,400","3,198","1,202",6929158
,DTD.,John Arnold,,Initiative - Mit,,,,,,,,,,,,
,10/18/13,Foundation,,Expenses On,,,,,,,,,,,,
3978759,AGMT.,Laura and,6929159,Core Subawards,09/01/2013,02/28/2015,,,,0,0,0,"577,501",0,"577,501",6929159
,DTD.,John Arnold,,,,,,,,,,,,,,
,10/18/13,Foundation,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"155,484","47,908","67,918","34,667","305,976","1,887,614","305,976","1,581,638",
Supervisor: Glennerster /Rachel,,,,,,,,,,,,,
P091020,Poverty Action Lab,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
3978693,GRANT,Anonymous,6925104,Mit Expenses,07/01/2011,12/31/2015,,0,0,,0,0,"100,081","118,490","-18,409",6925104
,NO. 3658,Foundation,,,,,,,,,,,,,,
3978693,GRANT,Anonymous,6925597,Mobilizing,02/01/2011,02/01/2013,,,,"29,672",0,"29,672","29,673","29,673",0,6925597
,NO. 3658,Foundation,,Migrant,,,,,,,,,,,,
,,,,Remittance For,,,,,,,,,,,,
,,,,Agricu,,,,,,,,,,,,
3978693,GRANT,Anonymous,6925598,Examining,02/01/2011,12/31/2015,,,,"1,304",11,"1,315","224,735","200,050","24,685",6925598
,NO. 3658,Foundation,,Barriers To,,,,,,,,,,,,
,,,,Fertilizer Use In,,,,,,,,,,,,
,,,,,,"Page 7 of 15, Thursday, September 11, 2014",,,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Economics,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
3978693,GRANT,Anonymous,6926030,Got (Good) Milk?,02/01/2011,12/31/2015,,,,"38,346",157,"38,503","45,854","46,079",-225,6926030
,NO. 3658,Foundation,,"Information,",,,,,,,,,,,,
,,,,Technolog,,,,,,,,,,,,
3978693,GRANT,Anonymous,6926154,Women Farmers,06/01/2012,12/31/2015,,,,"120,988",992,"121,980","234,793","121,980","112,813",6926154
,NO. 3658,Foundation,,And Barriers To,,,,,,,,,,,,
,,,,Technology,,,,,,,,,,,,
3978730,GRANT,Anonymous,6926947,Atai Renewal,07/01/2012,06/30/2015,,"19,718","7,197","136,430","16,171","179,516","810,629","211,873","598,756",6926947
,NO. 4125,Foundation,,2012,,,,,,,,,,,,
3978730,GRANT,Anonymous,6927962,Atai Subawards,07/01/2012,06/30/2015,,,,"66,757",601,"67,358","389,371","67,358","322,013",6927962
,NO. 4125,Foundation,,,,,,,,,,,,,,
3978741,GRANT,The,6928041,Developing A,12/01/2012,09/30/2013,,"38,985","14,229","-1,131","5,321","57,405","57,405","57,405",-0,6928041
,REQUEST,Children's,,Cost-Effectivenes,,,,,,,,,,,,
,#277,Investment,,s Framewor,,,,,,,,,,,,
,,Fund,,,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6919680,Agricultural,06/05/2009,05/31/2015,,,,0,0,0,"288,654",14,"288,640",6919680
,,Melinda,,Technology,,,,,,,,,,,,
,,Gates,,Adoption Initiat,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6922177,Research Awards,06/05/2009,12/31/2014,,,,"410,332","41,033","451,365","261,808","451,365","-189,557",6922177
,,Melinda,,,,,,,,,,,,,,
,,Gates,,,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6922558,Making Networks,01/01/2010,12/31/2014,,,,"19,207",0,"19,207","263,143","259,262","3,881",6922558
,,Melinda,,Work For Policy:,,,,,,,,,,,,
,,Gates,,Evidenc,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6922594,Digital Green,06/11/2010,12/31/2014,,,,,,0,"23,304",0,"23,304",6922594
,,Melinda,,Evaluation: Ipa Pi,,,,,,,,,,,,
,,Gates,,Dean Ka,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6922595,"Weather Risk,",07/01/2010,12/31/2014,,,,"224,176","5,021","229,198","314,623","283,962","30,661",6922595
,,Melinda,,"Index Insurance,",,,,,,,,,,,,
,,Gates,,And Agric,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6922596,Collective Action,05/01/2010,12/31/2011,,,,0,0,0,"31,460","31,460",0,6922596
,,Melinda,,For Smallholders,,,,,,,,,,,,
,,Gates,,To Ac,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6922598,Promoting Early,06/17/2010,04/03/2011,,,,0,0,0,"43,642","43,642",0,6922598
,,Melinda,,Adoption-The,,,,,,,,,,,,
,,Gates,,Long Term I,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
,,,,,,"Page 8 of 15, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Economics,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6919680,OPP52811,Bill &,6923466,Interlinking,02/17/2011,12/31/2014,,,,"134,967","10,532","145,499","388,384","234,232","154,152",6923466
,,Melinda,,Weather Index,,,,,,,,,,,,
,,Gates,,Insurance Wit,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,,Bill &,6924146,Adoption Of,05/01/2011,12/31/2014,,,,"80,852",0,"80,852","312,271","268,394","43,877",6924146
,,Melinda,,Improved,,,,,,,,,,,,
,,Gates,,Fertilizer,,,,,,,,,,,,
,,Foundation,,Manageme,,,,,,,,,,,,
6919680,OPP52811,Bill &,6924147,Pilot For,05/01/2011,12/31/2014,,,,"49,947","4,995","54,942","54,964","54,942",22,6924147
,,Melinda,,Examining,,,,,,,,,,,,
,,Gates,,Underinvestment:,,,,,,,,,,,,
,,Foundation,,Org,,,,,,,,,,,,
6919680,OPP52811,Bill &,6924452,Evaluating The,07/25/2011,07/23/2014,,,,0,0,0,"273,386","94,768","178,618",6924452
,,Melinda,,Impact Of,,,,,,,,,,,,
,,Gates,,Microfinance: E,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6925726,Dfid Payments -,06/05/2009,12/31/2014,,,,,,0,"443,246",0,"443,246",6925726
,,Melinda,,Atai,,,,,,,,,,,,
,,Gates,,,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6925882,Incentive,06/05/2009,05/31/2015,,,,"169,797","16,980","186,777","291,264","186,777","104,487",6925882
,,Melinda,,Contracts For,,,,,,,,,,,,
,,Gates,,The Sale Of High,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6925883,Short-Term Labor,06/05/2009,12/31/2014,,,,"49,570","4,957","54,527","54,527","54,527",0,6925883
,,Melinda,,"Contracts,",,,,,,,,,,,,
,,Gates,,Transaction,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6925941,Agricultural,05/01/2012,12/31/2014,,,,"15,967","1,597","17,564","54,843","17,564","37,279",6925941
,,Melinda,,"Technology,",,,,,,,,,,,,
,,Gates,,Gender Inequali,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6925942,Avaaj Otalo:,06/01/2012,12/31/2014,,,,0,0,0,"166,049","166,047",2,6925942
,,Melinda,,Bridging The Last,,,,,,,,,,,,
,,Gates,,"Mile, Del",,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6925943,Pilot - Promoting,06/01/2012,12/31/2014,,,,0,,0,"58,821",0,"58,821",6925943
,,Melinda,,Correct Fertilzer,,,,,,,,,,,,
,,Gates,,Use,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
6919680,OPP52811,Bill &,6926420,Contract Farming,05/01/2012,12/31/2014,,,,0,,0,"24,955",0,"24,955",6926420
,,Melinda,,"Supplement (Ipa,",,,,,,,,,,,,
,,Gates,,Pis: K,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
,,,,,,"Page 9 of 15, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Economics,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6923030,AGRMT,Int'l Initiative,6923030,"Age At Marriage,",06/01/2009,12/31/2014,,,,0,0,0,0,397,-397,6923030
,DTD,for Impact,,Women'S,,,,,,,,,,,,
,8/31/10,Evaluation-3i,,Education And M,,,,,,,,,,,,
,,e Foundation,,,,,,,,,,,,,,
6923030,AGRMT,Int'l Initiative,6923031,Budget Period,06/01/2009,12/31/2014,,0,0,0,0,0,"93,091","126,285","-33,194",6923031
,DTD,for Impact,,One,,,,,,,,,,,,
,8/31/10,Evaluation-3i,,,,,,,,,,,,,,
,,e Foundation,,,,,,,,,,,,,,
6923030,AGRMT,Int'l Initiative,6923204,Duke Subaward -,06/01/2009,12/31/2014,,,,"26,000",0,"26,000","84,242","60,364","23,878",6923204
,DTD,for Impact,,1St Tranche,,,,,,,,,,,,
,8/31/10,Evaluation-3i,,,,,,,,,,,,,,
,,e Foundation,,,,,,,,,,,,,,
6923030,AGRMT,Int'l Initiative,6923205,Ipa Subaward -,06/01/2009,12/31/2014,,,,"101,581",0,"101,581","380,000","301,748","78,252",6923205
,DTD,for Impact,,1St Tranche,,,,,,,,,,,,
,8/31/10,Evaluation-3i,,,,,,,,,,,,,,
,,e Foundation,,,,,,,,,,,,,,
6926666,SES-12269,NSF,6926666,Collaborative,09/01/2012,08/31/2015,,"79,714","29,096",99,"60,989","169,897","327,993","219,645","108,348",6926666
,24,,,Proposal:,,,,,,,,,,,,
,,,,Unintended Conse,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"138,417","50,522","1,674,861","169,357","2,033,157","6,127,212","3,708,303","2,418,908",
Supervisor: Hausman /Jerry A,,,,,,,,,,,,,,
P091000,Economics,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6890000,AGMT,Nortel,6896257,Economic,03/15/2004,03/14/2005,,0,0,0,0,0,"25,000","25,000",0,6896257
,EFF.,Networks,,Considerations,,,,,,,,,,,,
,4/15/03,,,For Secure Mobil,,,,,,,,,,,,
,DATED 1/0,,,,,,,,,,,,,,,
,,,,,Supervisor Total:,,,,,,,,,,,
,,,,,,,,0,0,0,0,0,"25,000","25,000",0,
Supervisor: Manea /Mihai,,,,,,,,,,,,,,
P091000,Economics,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6928396,SES-12607,NSF,6928396,"Intermediation,",05/15/2013,07/31/2016,,"36,944","10,071",349,"26,524","73,888","276,120","73,888","202,232",6928396
,44,,,"Information, And",,,,,,,,,,,,
,,,,Diversi,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"36,944","10,071",349,"26,524","73,888","276,120","73,888","202,232",
Supervisor: Newey /Whitney K,,,,,,,,,,,,,,
P091000,Economics,,,,,,,,,,,,,,
,,,,,,"Page 10 of 15, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Economics,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6924368,SES-11323,NSF,6924368,Unrestricted,08/01/2011,07/31/2014,,"3,250",0,,"1,966","5,216","226,964","50,158","176,806",6924368
,99,,,Individual,,,,,,,,,,,,
,,,,Heterogeneity In,,,,,,,,,,,,
,,,,,Supervisor Total:,,,"3,250",0,,"1,966","5,216","226,964","50,158","176,806",
Supervisor: Olken /Benjamin,,,,,,,,,,,,,,
P091000,Economics,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
6923576,GRANT,Department,6925234,Increasing The,01/18/2012,12/31/2013,,,,"-6,240",-624,"-6,864","48,055","48,055",-0,6925234
,COMPONE,for,,Effectiveness Of,,,,,,,,,,,,
,NT CODE,International,,Public S,,,,,,,,,,,,
,202247,Development,,,,,,,,,,,,,,
,,(UK),,,,,,,,,,,,,,
6923576,GRANT,Department,6925239,Understanding,02/13/2012,09/01/2013,,,,-147,-1,-148,"49,738","49,738",-0,6925239
,COMPONE,for,,The Incentives,,,,,,,,,,,,
,NT CODE,International,,And Governa,,,,,,,,,,,,
,202247,Development,,,,,,,,,,,,,,
,,(UK),,,,,,,,,,,,,,
P091020,Poverty Action Lab,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
3978683,GRANT,Anonymous,6923439,Gi Phase Ii:,01/01/2011,12/31/2015,,,,"37,739","3,736","41,475","114,248","121,114","-6,866",6923439
,NO: 3551,Foundation,,Research,,,,,,,,,,,,
,,,,Expenses,,,,,,,,,,,,
3978683,GRANT,Anonymous,6927963,Gi Subawards,01/01/2011,12/31/2015,,,,0,,0,"267,855",0,"267,855",6927963
,NO: 3551,Foundation,,,,,,,,,,,,,,
3978689,2011-6293,The William,6926153,"Changing Beliefs,",06/20/2012,03/21/2015,,,,"70,168","7,017","77,185","305,001","102,666","202,335",6926153
,,And Flora,,Changing Bribes,,,,,,,,,,,,
,,Hewlett,,(J-Pal,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
3978689,2011-6293,The William,6926760,Trust In State,04/09/2012,03/21/2015,,,,"50,000","5,000","55,000","50,000","55,000","-5,000",6926760
,,And Flora,,Authority And,,,,,,,,,,,,
,,Hewlett,,Non-State A,,,,,,,,,,,,
,,Foundation,,,,,,,,,,,,,,
3978731,63385,Australian,6926847,J-Pal Southeast,11/08/2012,07/01/2016,,"47,231","14,124","112,955","97,614","271,923","143,772","406,861","-263,089",6926847
,,Agency for,,Asia - Expenses,,,,,,,,,,,,
,,International,,,,,,,,,,,,,,
,,Development,,,,,,,,,,,,,,
,,,,,,"Page 11 of 15, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,,,Department: Economics,,,,,,,,
,,,,,,,,Fiscal Period 201412,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,,,Date,Staff,,,,,,,,Balance,
3978731,63385,Australian,6926925,Harvard,11/08/2012,11/22/2014,,,,"77,946","14,000","91,946","66,000","91,946","-25,946",6926925
,,Agency for,,Subaward (Pi:,,,,,,,,,,,,,,
,,International,,Rema Hannah),,,,,,,,,,,,,,
,,Development,,,,,,,,,,,,,,,,
3978731,63385,Australian,6926926,Lpem Subaward,11/08/2012,11/22/2014,,,,"447,198",0,"447,198","1,494,228","616,769","877,460",6926926
,,Agency for,,,,,,,,,,,,,,,,
,,International,,,,,,,,,,,,,,,,
,,Development,,,,,,,,,,,,,,,,
3978743,COMPONE,Department,6927161,Governance,01/01/2013,12/31/2014,,"13,965","5,097",129,"1,919","21,111",0,"21,111","-21,111",6927161
,NT CODE:,for,,Initiative -,,,,,,,,,,,,,,
,203208,International,,Supplemental Fun,,,,,,,,,,,,,,
,,Development,,,,,,,,,,,,,,,,
,,(UK),,,,,,,,,,,,,,,,
3978743,COMPONE,Department,6927466,Governance,01/01/2013,12/31/2014,,,,"398,152","39,815","437,967","437,967","437,967",-0,6927466
,NT CODE:,for,,Initiative -,,,,,,,,,,,,,,
,203208,International,,Supplemental Fun,,,,,,,,,,,,,,
,,Development,,,,,,,,,,,,,,,,
,,(UK),,,,,,,,,,,,,,,,
3978743,COMPONE,Department,6929178,Subawards,01/01/2013,12/31/2014,,,,"40,000","4,000","44,000","40,000","44,000","-4,000",6929178
,NT CODE:,for,,,,,,,,,,,,,,,,
,203208,International,,,,,,,,,,,,,,,,
,,Development,,,,,,,,,,,,,,,,
,,(UK),,,,,,,,,,,,,,,,
6923576,GRANT,Department,6923576,Governance,01/01/2011,12/31/2013,,"3,750","1,369","-2,299",512,"3,332","46,837","46,837",0,6923576
,COMPONE,for,,Initiative: Phase Ii,,,,,,,,,,,,,,
,NT CODE,International,,,,,,,,,,,,,,,,
,202247,Development,,,,,,,,,,,,,,,,
,,(UK),,,,,,,,,,,,,,,,
6923576,GRANT,Department,6925273,The Impact Of,08/01/2011,08/01/2013,,,,-0,0,-0,"54,915","54,915",-0,6925273
,COMPONE,for,,Information On,,,,,,,,,,,,,,
,NT CODE,International,,Voter Knowl,,,,,,,,,,,,,,
,202247,Development,,,,,,,,,,,,,,,,
,,(UK),,,,,,,,,,,,,,,,
6925281,SUBAWAR,National,6925281,Property Tax,01/06/2012,07/31/2015,,,,,,0,20,0,20,6925281
,D,Bureau of,,Experiment:,,,,,,,,,,,,,,
,2235570007,Economic,,Testing The Rol,,,,,,,,,,,,,,
,96617700,"Research,",,,,,,,,,,,,,,,,
,,Inc.,,,,,,,,,,,,,,,,
6925281,'SUBAWAR,National,6925482,Year 1 And 2,01/06/2012,07/31/2015,,"16,844","5,465",400,"13,739","36,449","130,647","121,417","9,230",6925482
,D NO.,Bureau of,,Expenses-Propert,,,,,,,,,,,,,,
,2235570007,Economic,,y Tax Exper,,,,,,,,,,,,,,
,966,"Research,",,,,,,,,,,,,,,,,
,,Inc.,,,,,,,,,,,,,,,,
,,,,S,i,T,t l,,,81 790,,,,,,,,
,,,,,,,,"Page 12 of 15, Thursday, September 11, 2014",,,,,,,,
,,,,,Primary and Secondary Volume Report by Supervisor,,,,,,
,,,,,,Department: Economics,,,,,,,,
,,,,,,Fiscal Period 201412,,,,,,,,
,,,,,Supervisor Total:,,,"81,790","26,055","1,226,001","186,727","1,520,573","3,249,282","2,218,396","1,030,887",
Supervisor: Pathak /Parag,,,,,,,,,,,,,,
P091000,Economics,,,,,,,,,,,,,,
Master,Government,Sponsor,Project,Project Wbs,Project Wbs,Project Wbs,Graduate,Salaries,Employee,Operating,F&A,Fytd,Auth Total,Cumulative,Unexpend,Project
Project,Contract,Name,Wbs Id_2,Name_2,Effective,Expiration,Student,,Benefits,Expenses,Costs,Amount,,Amount,ed,Wbs Id
Number,Number,,,,Date,Date,Staff,,,,,,,,Balance,
3978760,AGMT.,Laura and,6928720,Using Oneapp To,09/01/2013,09/30/2014,"19,875",,,"21,605","4,148","45,628","71,524","45,628","25,896",6928720
,DTD.,John Arnold,,Evaluate School,,,,,,,,,,,,
,8/23/13,Foundation,,Effectiv,,,,,,,,,,,,
